Firmware	version:	0741705B9																											
File	Creation	Date:	16/05/2019	17:49:03																									
Battery	Level:	6.5																											
TideMaster	S/N:	63590																											
Station	ID:	1																											
Site	info:	VALEPORT	MLK1																										
Calibrated:	23/03/2018																												
Mode:	B52																												
Pressure	units:	m																											
output	format:	TIDEMASTER																											
Pressure:																													
User	Pressure	cal:																											
Gain:	1.029293																												
Offset:	-0.270551																												
Vale	Pressure	cal:																											
P0:	-1.85E-09																												
P1:	0.003198																												
P2:	-1.758161																												
Wind	speed	units:	m\sec																										
Air	Pressure	units:	mBar																										
Air	Temperature	units:	DegC																										
Timestamp	Depth	Depth	stdev	Wspeed	Wspeed	stdev	Max	Gust	Wdir	Wdir	stdev	Air	Pressure	Air	Pressure	stdev	Air	Temperature	Air	Temperature	stdev	Dewpoint	Dewpoint	stdev	Humidity	Humidity	stdev	Batt	Status
																													
18/05/2019	9:10:00	1.285	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:15:00	1.312	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:20:00	1.323	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:25:00	1.318	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:30:00	1.343	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:35:00	1.358	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:40:00	1.353	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:45:00	1.413	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	9:50:00	1.404	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0											
18/05/2019	9:55:00	1.433	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:00:00	1.447	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:05:00	1.47	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:10:00	1.501	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:15:00	1.529	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:20:00	1.547	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:25:00	1.573	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:30:00	1.581	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:35:00	1.628	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:40:00	1.624	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:45:00	1.669	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	10:50:00	1.677	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0											
18/05/2019	10:55:00	1.715	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:00:00	1.742	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:05:00	1.769	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:10:00	1.803	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:15:00	1.788	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:20:00	1.838	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:25:00	1.878	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:30:00	1.878	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0											
18/05/2019	11:35:00	1.916	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0											
18/05/2019	11:40:00	1.951	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:45:00	1.945	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:50:00	1.971	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	11:55:00	1.989	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:00:00	2.014	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0											
18/05/2019	12:05:00	2.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:10:00	2.052	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:15:00	2.066	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:20:00	2.063	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:25:00	2.081	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:30:00	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:35:00	2.1	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:40:00	2.111	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:45:00	2.118	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:50:00	2.149	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	12:55:00	2.137	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:00:00	2.148	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:05:00	2.163	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:10:00	2.175	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:15:00	2.155	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:20:00	2.161	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:25:00	2.169	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:30:00	2.187	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:35:00	2.176	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:40:00	2.184	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:45:00	2.185	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:50:00	2.176	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	13:55:00	2.178	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:00:00	2.174	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:05:00	2.169	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:10:00	2.149	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:15:00	2.135	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:20:00	2.132	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:25:00	2.114	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:30:00	2.103	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:35:00	2.102	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:40:00	2.068	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:45:00	2.06	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:50:00	2.06	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	14:55:00	2.035	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:00:00	1.986	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:05:00	1.966	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:10:00	1.947	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:15:00	1.953	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:20:00	1.934	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:25:00	1.885	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:30:00	1.874	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:35:00	1.852	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:40:00	1.812	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:45:00	1.798	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:50:00	1.777	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	15:55:00	1.743	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:00:00	1.714	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:05:00	1.689	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:10:00	1.657	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:15:00	1.649	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:20:00	1.587	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:25:00	1.588	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:30:00	1.543	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:35:00	1.516	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:40:00	1.473	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:45:00	1.442	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:50:00	1.426	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	16:55:00	1.405	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:00:00	1.361	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:05:00	1.316	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:10:00	1.311	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:15:00	1.264	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:20:00	1.216	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	17:25:00	1.199	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:30:00	1.187	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:35:00	1.132	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:40:00	1.108	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	17:45:00	1.084	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:50:00	1.037	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	17:55:00	1.006	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:00:00	0.974	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:05:00	0.958	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:10:00	0.918	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:15:00	0.874	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:20:00	0.875	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:25:00	0.846	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:30:00	0.837	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:35:00	0.803	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:40:00	0.768	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:45:00	0.763	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:50:00	0.738	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	18:55:00	0.709	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:00:00	0.699	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:05:00	0.689	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:10:00	0.651	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:15:00	0.63	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:20:00	0.632	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:25:00	0.631	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:30:00	0.606	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:35:00	0.602	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:40:00	0.584	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:45:00	0.586	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:50:00	0.564	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	19:55:00	0.57	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:00:00	0.542	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:05:00	0.546	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:10:00	0.539	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:15:00	0.542	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:20:00	0.526	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:25:00	0.524	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:30:00	0.531	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:35:00	0.565	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:40:00	0.573	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:45:00	0.56	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:50:00	0.563	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	20:55:00	0.568	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:00:00	0.582	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:05:00	0.587	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:10:00	0.598	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:15:00	0.6	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:20:00	0.633	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:25:00	0.637	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:30:00	0.655	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:35:00	0.683	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:40:00	0.705	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:45:00	0.718	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:50:00	0.739	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	21:55:00	0.751	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:00:00	0.792	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:05:00	0.812	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:10:00	0.833	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:15:00	0.836	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:20:00	0.88	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:25:00	0.894	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:30:00	0.917	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:35:00	0.947	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	22:40:00	0.983	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:45:00	0.999	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	22:50:00	1.029	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	22:55:00	1.073	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	23:00:00	1.095	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:05:00	1.134	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:10:00	1.155	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:15:00	1.191	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:20:00	1.232	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:25:00	1.26	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	23:30:00	1.279	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:35:00	1.323	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:40:00	1.351	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	23:45:00	1.39	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
18/05/2019	23:50:00	1.411	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
18/05/2019	23:55:00	1.45	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:00:00	1.491	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:05:00	1.496	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:10:00	1.55	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:15:00	1.575	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	0:20:00	1.619	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:25:00	1.644	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:30:00	1.68	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:35:00	1.696	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	0:40:00	1.722	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	0:45:00	1.752	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:50:00	1.784	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	0:55:00	1.801	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	1:00:00	1.832	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	1:05:00	1.846	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:10:00	1.881	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:15:00	1.908	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:20:00	1.924	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:25:00	1.951	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:30:00	1.961	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:35:00	1.991	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:40:00	1.994	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0											
19/05/2019	1:45:00	2.019	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:50:00	2.038	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	1:55:00	2.027	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:00:00	2.056	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:05:00	2.06	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:10:00	2.07	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:15:00	2.079	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:20:00	2.087	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:25:00	2.107	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:30:00	2.1	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:35:00	2.104	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:40:00	2.108	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:45:00	2.098	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:50:00	2.103	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	2:55:00	2.102	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:00:00	2.119	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:05:00	2.117	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:10:00	2.104	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:15:00	2.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:20:00	2.09	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:25:00	2.106	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:30:00	2.091	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:35:00	2.08	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:40:00	2.068	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:45:00	2.049	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:50:00	2.049	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	3:55:00	2.029	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:00:00	2.026	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:05:00	2.009	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:10:00	1.983	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:15:00	1.99	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:20:00	1.966	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:25:00	1.963	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:30:00	1.937	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:35:00	1.923	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:40:00	1.899	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:45:00	1.881	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:50:00	1.858	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	4:55:00	1.852	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:00:00	1.831	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:05:00	1.802	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:10:00	1.786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:15:00	1.747	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:20:00	1.73	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:25:00	1.705	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:30:00	1.675	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:35:00	1.656	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:40:00	1.641	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:45:00	1.614	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:50:00	1.613	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	5:55:00	1.575	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:00:00	1.557	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
