Firmware version:	0741705B4
File Creation Date:	10/03/2019 14:38:29
Battery Level:	 6.3
TideMaster S/N:	52881
Station ID:	01
Site info:	Valeport test site!
Calibrated:	20/11/2015
Mode:	B1
Pressure units:	dBar
output format:	TIDEMASTER
Pressure:
User Pressure cal:
Gain:	        
Offset:	    -0.1
Vale Pressure cal:
P0:	4.383513e-9
P1:	0.003177
P2:	-1.769288
Wind speed units:	m\sec
Air Pressure units:	mBar
Air Temperature units:	DegC
Timestamp	Depth	Depth stdev	Wspeed	Wspeed stdev	Max Gust	Wdir	Wdir stdev	Air Pressure	Air Pressure stdev	Air Temperature	Air Temperature stdev	Dewpoint	Dewpoint stdev	Humidity	Humidity stdev	Batt	Status
10/03/2019 16:07:00	0.872	0.067	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:08:00	0.881	 0.11	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:09:00	0.897	0.071	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:10:00	0.929	0.092	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:11:00	0.875	0.073	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:12:00	0.899	0.075	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:13:00	0.924	0.097	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:14:00	0.869	0.086	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:15:00	  0.9	0.103	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:16:00	0.891	0.085	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:17:00	0.892	0.096	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:18:00	0.919	  0.1	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:19:00	0.865	0.097	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:20:00	0.917	0.081	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:21:00	0.873	0.082	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:22:00	0.898	0.097	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:23:00	0.927	0.115	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:24:00	0.926	0.076	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:25:00	0.932	0.094	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:26:00	0.938	0.083	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:27:00	0.948	0.083	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:28:00	0.919	0.095	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:29:00	 0.94	0.127	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:30:00	0.928	0.108	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:31:00	 0.97	0.105	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:32:00	0.925	0.103	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:33:00	0.962	0.109	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:34:00	0.904	0.086	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:35:00	0.963	0.088	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:36:00	0.992	0.135	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:37:00	0.872	0.108	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:38:00	0.966	0.096	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:39:00	0.976	0.092	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:40:00	0.975	0.087	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:41:00	0.955	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:42:00	0.961	0.135	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:43:00	0.999	0.094	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:44:00	1.009	0.137	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:45:00	0.913	0.091	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:46:00	1.012	0.114	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:47:00	0.922	0.075	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:48:00	1.006	0.096	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
